timestamp,server,disk_total_gb,disk_used_gb,disk_percent,read_iops,write_iops,read_mbps,write_mbps,status
2026-03-01 19:41:42,app-04,200,128.4,64.2,493,229,1.97,0.92,OK
2026-03-01 19:41:42,app-05,200,128.4,64.2,214,279,0.86,1.12,OK
2026-03-01 19:41:42,app-06,200,128.4,64.2,499,267,2.0,1.07,OK
2026-03-01 19:41:42,db-primary,500,464.7,92.9,1185,832,4.74,3.33,WARNING
2026-03-01 19:41:42,db-replica,500,464.7,92.9,864,937,3.46,3.75,WARNING
2026-03-01 22:41:42,web-01,100,48.5,48.5,279,91,1.12,0.36,OK
2026-03-01 22:41:42,web-02,100,48.5,48.5,277,75,1.11,0.3,OK
2026-03-01 22:41:42,web-03,100,48.5,48.5,202,88,0.81,0.35,OK
2026-03-01 22:41:42,web-04,100,48.5,48.5,249,135,1.0,0.54,OK
2026-03-01 22:41:42,web-05,100,48.5,48.5,292,70,1.17,0.28,OK
2026-03-01 22:41:42,app-01,200,128.4,64.2,508,256,2.03,1.02,OK
2026-03-01 22:41:42,app-02,200,128.4,64.2,591,216,2.36,0.86,OK
2026-03-01 22:41:42,app-03,200,128.4,64.2,307,273,1.23,1.09,OK
2026-03-01 22:41:42,app-04,200,128.4,64.2,390,106,1.56,0.42,OK
2026-03-01 22:41:42,app-05,200,128.4,64.2,375,285,1.5,1.14,OK
2026-03-01 22:41:42,app-06,200,128.4,64.2,307,154,1.23,0.62,OK
2026-03-01 22:41:42,db-primary,500,464.7,92.9,2280,1294,9.12,5.18,WARNING
2026-03-01 22:41:42,db-replica,500,464.7,92.9,1398,1357,5.59,5.43,WARNING
2026-03-02 01:41:42,web-01,100,48.5,48.5,144,63,0.58,0.25,OK
2026-03-02 01:41:42,web-02,100,48.5,48.5,198,124,0.79,0.5,OK
2026-03-02 01:41:42,web-03,100,48.5,48.5,201,144,0.8,0.58,OK
2026-03-02 01:41:42,web-04,100,48.5,48.5,163,150,0.65,0.6,OK
2026-03-02 01:41:42,web-05,100,48.5,48.5,286,138,1.14,0.55,OK
2026-03-02 01:41:42,app-01,200,128.4,64.2,298,247,1.19,0.99,OK
2026-03-02 01:41:42,app-02,200,128.4,64.2,385,225,1.54,0.9,OK
2026-03-02 01:41:42,app-03,200,128.4,64.2,561,79,2.24,0.32,OK
2026-03-02 01:41:42,app-04,200,128.4,64.2,526,196,2.1,0.78,OK
2026-03-02 01:41:42,app-05,200,128.4,64.2,516,117,2.06,0.47,OK
2026-03-02 01:41:42,app-06,200,128.4,64.2,475,148,1.9,0.59,OK
2026-03-02 01:41:42,db-primary,500,464.7,92.9,1155,576,4.62,2.3,WARNING
2026-03-02 01:41:42,db-replica,500,464.7,92.9,1360,504,5.44,2.02,WARNING
2026-03-02 04:41:42,web-01,100,48.5,48.5,210,96,0.84,0.38,OK
2026-03-02 04:41:42,web-02,100,48.5,48.5,102,135,0.41,0.54,OK
2026-03-02 04:41:42,web-03,100,48.5,48.5,99,129,0.4,0.52,OK
2026-03-02 04:41:42,web-04,100,48.5,48.5,291,102,1.16,0.41,OK
2026-03-02 04:41:42,web-05,100,48.5,48.5,181,133,0.72,0.53,OK
2026-03-02 04:41:42,app-01,200,128.4,64.2,394,127,1.58,0.51,OK
2026-03-02 04:41:42,app-02,200,128.4,64.2,271,111,1.08,0.44,OK
2026-03-02 04:41:42,app-03,200,128.4,64.2,478,256,1.91,1.02,OK
2026-03-02 04:41:42,app-04,200,128.4,64.2,204,138,0.82,0.55,OK
2026-03-02 04:41:42,app-05,200,128.4,64.2,600,271,2.4,1.08,OK
2026-03-02 04:41:42,app-06,200,128.4,64.2,157,208,0.63,0.83,OK
2026-03-02 04:41:42,db-primary,500,464.7,92.9,1981,1099,7.92,4.4,WARNING
2026-03-02 04:41:42,db-replica,500,464.7,92.9,2901,1278,11.6,5.11,WARNING
2026-03-02 07:41:42,web-01,100,48.5,48.5,127,32,0.51,0.13,OK
2026-03-02 07:41:42,web-02,100,48.5,48.5,198,73,0.79,0.29,OK
2026-03-02 07:41:42,web-03,100,48.5,48.5,116,89,0.46,0.36,OK
2026-03-02 07:41:42,web-04,100,48.5,48.5,67,80,0.27,0.32,OK
2026-03-02 07:41:42,web-05,100,48.5,48.5,91,94,0.36,0.38,OK
2026-03-02 07:41:42,app-01,200,128.4,64.2,162,66,0.65,0.26,OK
2026-03-02 07:41:42,app-02,200,128.4,64.2,355,175,1.42,0.7,OK
2026-03-02 07:41:42,app-03,200,128.4,64.2,216,63,0.86,0.25,OK
2026-03-02 07:41:42,app-04,200,128.4,64.2,298,84,1.19,0.34,OK
2026-03-02 07:41:42,app-05,200,128.4,64.2,198,91,0.79,0.36,OK
2026-03-02 07:41:42,app-06,200,128.4,64.2,269,161,1.08,0.64,OK
2026-03-02 07:41:42,db-primary,500,464.7,92.9,1056,307,4.22,1.23,WARNING
2026-03-02 07:41:42,db-replica,500,464.7,92.9,1147,916,4.59,3.66,WARNING
2026-03-02 10:41:42,web-01,100,49.0,49.0,56,87,0.22,0.35,OK
2026-03-02 10:41:42,web-02,100,49.0,49.0,85,83,0.34,0.33,OK
2026-03-02 10:41:42,web-03,100,49.0,49.0,102,59,0.41,0.24,OK
2026-03-02 10:41:42,web-04,100,49.0,49.0,97,43,0.39,0.17,OK
2026-03-02 10:41:42,web-05,100,49.0,49.0,150,67,0.6,0.27,OK
2026-03-02 10:41:42,app-01,200,129.6,64.8,260,68,1.04,0.27,OK
2026-03-02 10:41:42,app-02,200,129.6,64.8,276,194,1.1,0.78,OK
2026-03-02 10:41:42,app-03,200,129.6,64.8,169,148,0.68,0.59,OK
2026-03-02 10:41:42,app-04,200,129.6,64.8,332,181,1.33,0.72,OK
2026-03-02 10:41:42,app-05,200,129.6,64.8,155,110,0.62,0.44,OK
2026-03-02 10:41:42,app-06,200,129.6,64.8,267,165,1.07,0.66,OK
2026-03-02 10:41:42,db-primary,500,466.8,93.4,1060,497,4.24,1.99,WARNING
2026-03-02 10:41:42,db-replica,500,466.8,93.4,1028,568,4.11,2.27,WARNING
2026-03-02 13:41:42,web-01,100,49.0,49.0,96,42,0.38,0.17,OK
2026-03-02 13:41:42,web-02,100,49.0,49.0,179,75,0.72,0.3,OK
2026-03-02 13:41:42,web-03,100,49.0,49.0,66,59,0.26,0.24,OK
2026-03-02 13:41:42,web-04,100,49.0,49.0,175,71,0.7,0.28,OK
2026-03-02 13:41:42,web-05,100,49.0,49.0,69,79,0.28,0.32,OK
2026-03-02 13:41:42,app-01,200,129.6,64.8,119,172,0.48,0.69,OK
2026-03-02 13:41:42,app-02,200,129.6,64.8,153,77,0.61,0.31,OK
2026-03-02 13:41:42,app-03,200,129.6,64.8,320,102,1.28,0.41,OK
2026-03-02 13:41:42,app-04,200,129.6,64.8,122,142,0.49,0.57,OK
2026-03-02 13:41:42,app-05,200,129.6,64.8,181,124,0.72,0.5,OK
2026-03-02 13:41:42,app-06,200,129.6,64.8,130,71,0.52,0.28,OK
2026-03-02 13:41:42,db-primary,500,466.8,93.4,1919,383,7.68,1.53,WARNING
2026-03-02 13:41:42,db-replica,500,466.8,93.4,1090,624,4.36,2.5,WARNING
2026-03-02 16:41:42,web-01,100,49.0,49.0,147,39,0.59,0.16,OK
2026-03-02 16:41:42,web-02,100,49.0,49.0,145,98,0.58,0.39,OK
2026-03-02 16:41:42,web-03,100,49.0,49.0,155,36,0.62,0.14,OK
2026-03-02 16:41:42,web-04,100,49.0,49.0,98,95,0.39,0.38,OK
2026-03-02 16:41:42,web-05,100,49.0,49.0,188,44,0.75,0.18,OK
2026-03-02 16:41:42,app-01,200,129.6,64.8,188,135,0.75,0.54,OK
2026-03-02 16:41:42,app-02,200,129.6,64.8,200,161,0.8,0.64,OK
2026-03-02 16:41:42,app-03,200,129.6,64.8,245,184,0.98,0.74,OK
2026-03-02 16:41:42,app-04,200,129.6,64.8,240,171,0.96,0.68,OK
2026-03-02 16:41:42,app-05,200,129.6,64.8,121,176,0.48,0.7,OK
2026-03-02 16:41:42,app-06,200,129.6,64.8,306,156,1.22,0.62,OK
2026-03-02 16:41:42,db-primary,500,466.8,93.4,1639,683,6.56,2.73,WARNING
2026-03-02 16:41:42,db-replica,500,466.8,93.4,611,843,2.44,3.37,WARNING
2026-03-02 19:41:42,web-01,100,49.0,49.0,219,124,0.88,0.5,OK
2026-03-02 19:41:42,web-02,100,49.0,49.0,198,150,0.79,0.6,OK
2026-03-02 19:41:42,web-03,100,49.0,49.0,132,52,0.53,0.21,OK
2026-03-02 19:41:42,web-04,100,49.0,49.0,130,64,0.52,0.26,OK
2026-03-02 19:41:42,web-05,100,49.0,49.0,289,103,1.16,0.41,OK
2026-03-02 19:41:42,app-01,200,129.6,64.8,246,150,0.98,0.6,OK
2026-03-02 19:41:42,app-02,200,129.6,64.8,439,124,1.76,0.5,OK
2026-03-02 19:41:42,app-03,200,129.6,64.8,361,163,1.44,0.65,OK
2026-03-02 19:41:42,app-04,200,129.6,64.8,501,280,2.0,1.12,OK
2026-03-02 19:41:42,app-05,200,129.6,64.8,439,234,1.76,0.94,OK
2026-03-02 19:41:42,app-06,200,129.6,64.8,490,120,1.96,0.48,OK
2026-03-02 19:41:42,db-primary,500,466.8,93.4,1806,1243,7.22,4.97,WARNING
2026-03-02 19:41:42,db-replica,500,466.8,93.4,1770,1465,7.08,5.86,WARNING
2026-03-02 22:41:42,web-01,100,49.0,49.0,264,82,1.06,0.33,OK
2026-03-02 22:41:42,web-02,100,49.0,49.0,279,52,1.12,0.21,OK
2026-03-02 22:41:42,web-03,100,49.0,49.0,177,73,0.71,0.29,OK
2026-03-02 22:41:42,web-04,100,49.0,49.0,279,81,1.12,0.32,OK
2026-03-02 22:41:42,web-05,100,49.0,49.0,195,57,0.78,0.23,OK
2026-03-02 22:41:42,app-01,200,129.6,64.8,517,174,2.07,0.7,OK
2026-03-02 22:41:42,app-02,200,129.6,64.8,393,105,1.57,0.42,OK
2026-03-02 22:41:42,app-03,200,129.6,64.8,462,174,1.85,0.7,OK
2026-03-02 22:41:42,app-04,200,129.6,64.8,291,295,1.16,1.18,OK
2026-03-02 22:41:42,app-05,200,129.6,64.8,252,108,1.01,0.43,OK
2026-03-02 22:41:42,app-06,200,129.6,64.8,276,273,1.1,1.09,OK
2026-03-02 22:41:42,db-primary,500,466.8,93.4,2643,1158,10.57,4.63,WARNING
2026-03-02 22:41:42,db-replica,500,466.8,93.4,2253,1144,9.01,4.58,WARNING
2026-03-03 01:41:42,web-01,100,49.0,49.0,102,66,0.41,0.26,OK
2026-03-03 01:41:42,web-02,100,49.0,49.0,100,91,0.4,0.36,OK
2026-03-03 01:41:42,web-03,100,49.0,49.0,115,69,0.46,0.28,OK
2026-03-03 01:41:42,web-04,100,49.0,49.0,186,72,0.74,0.29,OK
2026-03-03 01:41:42,web-05,100,49.0,49.0,253,144,1.01,0.58,OK
2026-03-03 01:41:42,app-01,200,129.6,64.8,367,256,1.47,1.02,OK
2026-03-03 01:41:42,app-02,200,129.6,64.8,472,262,1.89,1.05,OK
2026-03-03 01:41:42,app-03,200,129.6,64.8,543,88,2.17,0.35,OK
2026-03-03 01:41:42,app-04,200,129.6,64.8,232,123,0.93,0.49,OK
2026-03-03 01:41:42,app-05,200,129.6,64.8,201,90,0.8,0.36,OK
2026-03-03 01:41:42,app-06,200,129.6,64.8,231,166,0.92,0.66,OK
2026-03-03 01:41:42,db-primary,500,466.8,93.4,1773,1299,7.09,5.2,WARNING
2026-03-03 01:41:42,db-replica,500,466.8,93.4,1320,1018,5.28,4.07,WARNING
2026-03-03 04:41:42,web-01,100,49.0,49.0,279,82,1.12,0.33,OK
2026-03-03 04:41:42,web-02,100,49.0,49.0,79,70,0.32,0.28,OK
2026-03-03 04:41:42,web-03,100,49.0,49.0,255,81,1.02,0.32,OK
2026-03-03 04:41:42,web-04,100,49.0,49.0,156,135,0.62,0.54,OK
2026-03-03 04:41:42,web-05,100,49.0,49.0,178,79,0.71,0.32,OK
2026-03-03 04:41:42,app-01,200,129.6,64.8,174,217,0.7,0.87,OK
2026-03-03 04:41:42,app-02,200,129.6,64.8,531,252,2.12,1.01,OK
2026-03-03 04:41:42,app-03,200,129.6,64.8,382,223,1.53,0.89,OK
2026-03-03 04:41:42,app-04,200,129.6,64.8,163,228,0.65,0.91,OK
2026-03-03 04:41:42,app-05,200,129.6,64.8,379,160,1.52,0.64,OK
2026-03-03 04:41:42,app-06,200,129.6,64.8,207,280,0.83,1.12,OK
2026-03-03 04:41:42,db-primary,500,466.8,93.4,1429,1486,5.72,5.94,WARNING
2026-03-03 04:41:42,db-replica,500,466.8,93.4,1342,637,5.37,2.55,WARNING
2026-03-03 07:41:42,web-01,100,49.0,49.0,55,52,0.22,0.21,OK
2026-03-03 07:41:42,web-02,100,49.0,49.0,133,52,0.53,0.21,OK
2026-03-03 07:41:42,web-03,100,49.0,49.0,118,70,0.47,0.28,OK
2026-03-03 07:41:42,web-04,100,49.0,49.0,53,85,0.21,0.34,OK
2026-03-03 07:41:42,web-05,100,49.0,49.0,72,60,0.29,0.24,OK
2026-03-03 07:41:42,app-01,200,129.6,64.8,294,174,1.18,0.7,OK
2026-03-03 07:41:42,app-02,200,129.6,64.8,221,117,0.88,0.47,OK
2026-03-03 07:41:42,app-03,200,129.6,64.8,358,188,1.43,0.75,OK
2026-03-03 07:41:42,app-04,200,129.6,64.8,230,92,0.92,0.37,OK
2026-03-03 07:41:42,app-05,200,129.6,64.8,392,177,1.57,0.71,OK
2026-03-03 07:41:42,app-06,200,129.6,64.8,266,84,1.06,0.34,OK
2026-03-03 07:41:42,db-primary,500,466.8,93.4,1410,604,5.64,2.42,WARNING
2026-03-03 07:41:42,db-replica,500,466.8,93.4,1787,472,7.15,1.89,WARNING
2026-03-03 10:41:42,web-01,100,49.5,49.5,163,63,0.65,0.25,OK
2026-03-03 10:41:42,web-02,100,49.5,49.5,196,43,0.78,0.17,OK
2026-03-03 10:41:42,web-03,100,49.5,49.5,135,60,0.54,0.24,OK
2026-03-03 10:41:42,web-04,100,49.5,49.5,76,99,0.3,0.4,OK
2026-03-03 10:41:42,web-05,100,49.5,49.5,194,49,0.78,0.2,OK
2026-03-03 10:41:42,app-01,200,130.8,65.4,224,196,0.9,0.78,OK
2026-03-03 10:41:42,app-02,200,130.8,65.4,278,160,1.11,0.64,OK
2026-03-03 10:41:42,app-03,200,130.8,65.4,348,124,1.39,0.5,OK
2026-03-03 10:41:42,app-04,200,130.8,65.4,253,107,1.01,0.43,OK
2026-03-03 10:41:42,app-05,200,130.8,65.4,126,104,0.5,0.42,OK
2026-03-03 10:41:42,app-06,200,130.8,65.4,329,64,1.32,0.26,OK
2026-03-03 10:41:42,db-primary,500,468.9,93.8,1440,592,5.76,2.37,WARNING
2026-03-03 10:41:42,db-replica,500,468.9,93.8,919,466,3.68,1.86,WARNING
2026-03-03 13:41:42,web-01,100,49.5,49.5,51,78,0.2,0.31,OK
2026-03-03 13:41:42,web-02,100,49.5,49.5,133,42,0.53,0.17,OK
2026-03-03 13:41:42,web-03,100,49.5,49.5,185,68,0.74,0.27,OK
2026-03-03 13:41:42,web-04,100,49.5,49.5,197,61,0.79,0.24,OK
2026-03-03 13:41:42,web-05,100,49.5,49.5,143,91,0.57,0.36,OK
2026-03-03 13:41:42,app-01,200,130.8,65.4,215,133,0.86,0.53,OK
2026-03-03 13:41:42,app-02,200,130.8,65.4,153,182,0.61,0.73,OK
2026-03-03 13:41:42,app-03,200,130.8,65.4,365,125,1.46,0.5,OK
2026-03-03 13:41:42,app-04,200,130.8,65.4,232,152,0.93,0.61,OK
2026-03-03 13:41:42,app-05,200,130.8,65.4,115,186,0.46,0.74,OK
2026-03-03 13:41:42,app-06,200,130.8,65.4,137,132,0.55,0.53,OK
2026-03-03 13:41:42,db-primary,500,468.9,93.8,1199,318,4.8,1.27,WARNING
2026-03-03 13:41:42,db-replica,500,468.9,93.8,1852,994,7.41,3.98,WARNING
2026-03-03 16:41:42,web-01,100,49.5,49.5,185,80,0.74,0.32,OK
2026-03-03 16:41:42,web-02,100,49.5,49.5,114,98,0.46,0.39,OK
2026-03-03 16:41:42,web-03,100,49.5,49.5,56,58,0.22,0.23,OK
2026-03-03 16:41:42,web-04,100,49.5,49.5,55,61,0.22,0.24,OK
2026-03-03 16:41:42,web-05,100,49.5,49.5,103,41,0.41,0.16,OK
2026-03-03 16:41:42,app-01,200,130.8,65.4,301,73,1.2,0.29,OK
2026-03-03 16:41:42,app-02,200,130.8,65.4,342,184,1.37,0.74,OK
2026-03-03 16:41:42,app-03,200,130.8,65.4,313,138,1.25,0.55,OK
2026-03-03 16:41:42,app-04,200,130.8,65.4,246,196,0.98,0.78,OK
2026-03-03 16:41:42,app-05,200,130.8,65.4,172,187,0.69,0.75,OK
2026-03-03 16:41:42,app-06,200,130.8,65.4,204,116,0.82,0.46,OK
2026-03-03 16:41:42,db-primary,500,468.9,93.8,824,775,3.3,3.1,WARNING
2026-03-03 16:41:42,db-replica,500,468.9,93.8,710,878,2.84,3.51,WARNING
2026-03-03 19:41:42,web-01,100,49.5,49.5,145,69,0.58,0.28,OK
2026-03-03 19:41:42,web-02,100,49.5,49.5,283,147,1.13,0.59,OK
2026-03-03 19:41:42,web-03,100,49.5,49.5,274,52,1.1,0.21,OK
2026-03-03 19:41:42,web-04,100,49.5,49.5,193,64,0.77,0.26,OK
2026-03-03 19:41:42,web-05,100,49.5,49.5,96,52,0.38,0.21,OK
2026-03-03 19:41:42,app-01,200,130.8,65.4,520,297,2.08,1.19,OK
2026-03-03 19:41:42,app-02,200,130.8,65.4,435,178,1.74,0.71,OK
2026-03-03 19:41:42,app-03,200,130.8,65.4,243,288,0.97,1.15,OK
2026-03-03 19:41:42,app-04,200,130.8,65.4,376,214,1.5,0.86,OK
2026-03-03 19:41:42,app-05,200,130.8,65.4,273,286,1.09,1.14,OK
2026-03-03 19:41:42,app-06,200,130.8,65.4,193,160,0.77,0.64,OK
2026-03-03 19:41:42,db-primary,500,468.9,93.8,2722,997,10.89,3.99,WARNING
2026-03-03 19:41:42,db-replica,500,468.9,93.8,2244,1047,8.98,4.19,WARNING
2026-03-03 22:41:42,web-01,100,49.5,49.5,147,136,0.59,0.54,OK
2026-03-03 22:41:42,web-02,100,49.5,49.5,280,109,1.12,0.44,OK
2026-03-03 22:41:42,web-03,100,49.5,49.5,196,132,0.78,0.53,OK
2026-03-03 22:41:42,web-04,100,49.5,49.5,91,87,0.36,0.35,OK
2026-03-03 22:41:42,web-05,100,49.5,49.5,151,148,0.6,0.59,OK
2026-03-03 22:41:42,app-01,200,130.8,65.4,256,291,1.02,1.16,OK
2026-03-03 22:41:42,app-02,200,130.8,65.4,303,285,1.21,1.14,OK
2026-03-03 22:41:42,app-03,200,130.8,65.4,396,297,1.58,1.19,OK
2026-03-03 22:41:42,app-04,200,130.8,65.4,495,204,1.98,0.82,OK
2026-03-03 22:41:42,app-05,200,130.8,65.4,280,232,1.12,0.93,OK
2026-03-03 22:41:42,app-06,200,130.8,65.4,564,174,2.26,0.7,OK
2026-03-03 22:41:42,db-primary,500,468.9,93.8,1059,1039,4.24,4.16,WARNING
2026-03-03 22:41:42,db-replica,500,468.9,93.8,966,1056,3.86,4.22,WARNING
2026-03-04 01:41:42,web-01,100,49.5,49.5,258,133,1.03,0.53,OK
2026-03-04 01:41:42,web-02,100,49.5,49.5,297,96,1.19,0.38,OK
2026-03-04 01:41:42,web-03,100,49.5,49.5,240,61,0.96,0.24,OK
2026-03-04 01:41:42,web-04,100,49.5,49.5,186,105,0.74,0.42,OK
2026-03-04 01:41:42,web-05,100,49.5,49.5,165,132,0.66,0.53,OK
2026-03-04 01:41:42,app-01,200,130.8,65.4,399,240,1.6,0.96,OK
2026-03-04 01:41:42,app-02,200,130.8,65.4,304,211,1.22,0.84,OK
2026-03-04 01:41:42,app-03,200,130.8,65.4,567,133,2.27,0.53,OK
2026-03-04 01:41:42,app-04,200,130.8,65.4,339,247,1.36,0.99,OK
2026-03-04 01:41:42,app-05,200,130.8,65.4,258,243,1.03,0.97,OK
2026-03-04 01:41:42,app-06,200,130.8,65.4,493,183,1.97,0.73,OK
2026-03-04 01:41:42,db-primary,500,468.9,93.8,1626,1194,6.5,4.78,WARNING
2026-03-04 01:41:42,db-replica,500,468.9,93.8,1191,1237,4.76,4.95,WARNING
2026-03-04 04:41:42,web-01,100,49.5,49.5,172,148,0.69,0.59,OK
2026-03-04 04:41:42,web-02,100,49.5,49.5,279,130,1.12,0.52,OK
2026-03-04 04:41:42,web-03,100,49.5,49.5,223,121,0.89,0.48,OK
2026-03-04 04:41:42,web-04,100,49.5,49.5,151,148,0.6,0.59,OK
2026-03-04 04:41:42,web-05,100,49.5,49.5,234,52,0.94,0.21,OK
2026-03-04 04:41:42,app-01,200,130.8,65.4,241,165,0.96,0.66,OK
2026-03-04 04:41:42,app-02,200,130.8,65.4,261,117,1.04,0.47,OK
2026-03-04 04:41:42,app-03,200,130.8,65.4,183,232,0.73,0.93,OK
2026-03-04 04:41:42,app-04,200,130.8,65.4,280,171,1.12,0.68,OK
2026-03-04 04:41:42,app-05,200,130.8,65.4,282,108,1.13,0.43,OK
2026-03-04 04:41:42,app-06,200,130.8,65.4,169,129,0.68,0.52,OK
2026-03-04 04:41:42,db-primary,500,468.9,93.8,2271,928,9.08,3.71,WARNING
2026-03-04 04:41:42,db-replica,500,468.9,93.8,1936,1372,7.74,5.49,WARNING
2026-03-04 07:41:42,web-01,100,49.5,49.5,73,32,0.29,0.13,OK
2026-03-04 07:41:42,web-02,100,49.5,49.5,67,33,0.27,0.13,OK
2026-03-04 07:41:42,web-03,100,49.5,49.5,73,64,0.29,0.26,OK
2026-03-04 07:41:42,web-04,100,49.5,49.5,178,67,0.71,0.27,OK
2026-03-04 07:41:42,web-05,100,49.5,49.5,178,32,0.71,0.13,OK
2026-03-04 07:41:42,app-01,200,130.8,65.4,342,120,1.37,0.48,OK
2026-03-04 07:41:42,app-02,200,130.8,65.4,222,167,0.89,0.67,OK
2026-03-04 07:41:42,app-03,200,130.8,65.4,293,77,1.17,0.31,OK
2026-03-04 07:41:42,app-04,200,130.8,65.4,142,65,0.57,0.26,OK
2026-03-04 07:41:42,app-05,200,130.8,65.4,147,121,0.59,0.48,OK
2026-03-04 07:41:42,app-06,200,130.8,65.4,175,71,0.7,0.28,OK
2026-03-04 07:41:42,db-primary,500,468.9,93.8,769,882,3.08,3.53,WARNING
2026-03-04 07:41:42,db-replica,500,468.9,93.8,1101,765,4.4,3.06,WARNING
2026-03-04 10:41:42,web-01,100,50.0,50.0,77,70,0.31,0.28,OK
2026-03-04 10:41:42,web-02,100,50.0,50.0,84,52,0.34,0.21,OK
2026-03-04 10:41:42,web-03,100,50.0,50.0,88,72,0.35,0.29,OK
2026-03-04 10:41:42,web-04,100,50.0,50.0,150,95,0.6,0.38,OK
2026-03-04 10:41:42,web-05,100,50.0,50.0,188,35,0.75,0.14,OK
2026-03-04 10:41:42,app-01,200,132.0,66.0,313,108,1.25,0.43,OK
2026-03-04 10:41:42,app-02,200,132.0,66.0,181,65,0.72,0.26,OK
2026-03-04 10:41:42,app-03,200,132.0,66.0,185,132,0.74,0.53,OK
2026-03-04 10:41:42,app-04,200,132.0,66.0,148,153,0.59,0.61,OK
2026-03-04 10:41:42,app-05,200,132.0,66.0,113,60,0.45,0.24,OK
2026-03-04 10:41:42,app-06,200,132.0,66.0,181,124,0.72,0.5,OK
2026-03-04 10:41:42,db-primary,500,471.0,94.2,1741,537,6.96,2.15,WARNING
2026-03-04 10:41:42,db-replica,500,471.0,94.2,571,786,2.28,3.14,WARNING
2026-03-04 13:41:42,web-01,100,50.0,50.0,154,41,0.62,0.16,OK
2026-03-04 13:41:42,web-02,100,50.0,50.0,74,78,0.3,0.31,OK
2026-03-04 13:41:42,web-03,100,50.0,50.0,168,51,0.67,0.2,OK
2026-03-04 13:41:42,web-04,100,50.0,50.0,168,42,0.67,0.17,OK
2026-03-04 13:41:42,web-05,100,50.0,50.0,152,72,0.61,0.29,OK
2026-03-04 13:41:42,app-01,200,132.0,66.0,166,87,0.66,0.35,OK
2026-03-04 13:41:42,app-02,200,132.0,66.0,151,151,0.6,0.6,OK
2026-03-04 13:41:42,app-03,200,132.0,66.0,179,77,0.72,0.31,OK
2026-03-04 13:41:42,app-04,200,132.0,66.0,219,59,0.88,0.24,OK
2026-03-04 13:41:42,app-05,200,132.0,66.0,218,102,0.87,0.41,OK
2026-03-04 13:41:42,app-06,200,132.0,66.0,266,55,1.06,0.22,OK
2026-03-04 13:41:42,db-primary,500,471.0,94.2,1897,803,7.59,3.21,WARNING
2026-03-04 13:41:42,db-replica,500,471.0,94.2,654,342,2.62,1.37,WARNING
2026-03-04 16:41:42,web-01,100,50.0,50.0,56,45,0.22,0.18,OK
2026-03-04 16:41:42,web-02,100,50.0,50.0,71,54,0.28,0.22,OK
2026-03-04 16:41:42,web-03,100,50.0,50.0,57,48,0.23,0.19,OK
2026-03-04 16:41:42,web-04,100,50.0,50.0,128,51,0.51,0.2,OK
2026-03-04 16:41:42,web-05,100,50.0,50.0,147,52,0.59,0.21,OK
2026-03-04 16:41:42,app-01,200,132.0,66.0,228,179,0.91,0.72,OK
2026-03-04 16:41:42,app-02,200,132.0,66.0,140,139,0.56,0.56,OK
2026-03-04 16:41:42,app-03,200,132.0,66.0,317,53,1.27,0.21,OK
2026-03-04 16:41:42,app-04,200,132.0,66.0,399,53,1.6,0.21,OK
2026-03-04 16:41:42,app-05,200,132.0,66.0,167,60,0.67,0.24,OK
2026-03-04 16:41:42,app-06,200,132.0,66.0,229,161,0.92,0.64,OK
2026-03-04 16:41:42,db-primary,500,471.0,94.2,1598,911,6.39,3.64,WARNING
2026-03-04 16:41:42,db-replica,500,471.0,94.2,1899,636,7.6,2.54,WARNING
2026-03-04 19:41:42,web-01,100,50.0,50.0,87,100,0.35,0.4,OK
2026-03-04 19:41:42,web-02,100,50.0,50.0,294,138,1.18,0.55,OK
2026-03-04 19:41:42,web-03,100,50.0,50.0,261,141,1.04,0.56,OK
2026-03-04 19:41:42,web-04,100,50.0,50.0,217,66,0.87,0.26,OK
2026-03-04 19:41:42,web-05,100,50.0,50.0,204,115,0.82,0.46,OK
2026-03-04 19:41:42,app-01,200,132.0,66.0,412,244,1.65,0.98,OK
2026-03-04 19:41:42,app-02,200,132.0,66.0,586,79,2.34,0.32,OK
2026-03-04 19:41:42,app-03,200,132.0,66.0,384,235,1.54,0.94,OK
2026-03-04 19:41:42,app-04,200,132.0,66.0,352,90,1.41,0.36,OK
2026-03-04 19:41:42,app-05,200,132.0,66.0,486,124,1.94,0.5,OK
2026-03-04 19:41:42,app-06,200,132.0,66.0,598,120,2.39,0.48,OK
2026-03-04 19:41:42,db-primary,500,471.0,94.2,1596,1048,6.38,4.19,WARNING
2026-03-04 19:41:42,db-replica,500,471.0,94.2,1903,1146,7.61,4.58,WARNING
2026-03-04 22:41:42,web-01,100,50.0,50.0,174,106,0.7,0.42,OK
2026-03-04 22:41:42,web-02,100,50.0,50.0,244,120,0.98,0.48,OK
2026-03-04 22:41:42,web-03,100,50.0,50.0,79,129,0.32,0.52,OK
2026-03-04 22:41:42,web-04,100,50.0,50.0,75,144,0.3,0.58,OK
2026-03-04 22:41:42,web-05,100,50.0,50.0,289,76,1.16,0.3,OK
2026-03-04 22:41:42,app-01,200,132.0,66.0,355,129,1.42,0.52,OK
2026-03-04 22:41:42,app-02,200,132.0,66.0,549,177,2.2,0.71,OK
2026-03-04 22:41:42,app-03,200,132.0,66.0,393,247,1.57,0.99,OK
2026-03-04 22:41:42,app-04,200,132.0,66.0,258,183,1.03,0.73,OK
2026-03-04 22:41:42,app-05,200,132.0,66.0,583,87,2.33,0.35,OK
