timestamp,server,cpu_percent,load_avg_1m,load_avg_5m,load_avg_15m,status
2026-03-02 06:41:42,web-04,64,2.23,2.19,2.16,OK
2026-03-02 06:41:42,web-05,73,2.47,2.09,1.97,OK
2026-03-02 06:41:42,app-01,74,2.49,2.33,2.26,OK
2026-03-02 06:41:42,app-02,59,2.79,2.7,2.52,OK
2026-03-02 06:41:42,app-03,60,2.47,2.08,1.98,OK
2026-03-02 06:41:42,app-04,95,3.3,3.09,2.92,WARNING
2026-03-02 06:41:42,app-05,80,3.67,3.49,3.39,OK
2026-03-02 06:41:42,app-06,92,3.71,3.21,3.14,WARNING
2026-03-02 06:41:42,db-primary,68,2.87,2.71,2.48,OK
2026-03-02 06:41:42,db-replica,91,3.71,3.3,3.05,WARNING
2026-03-02 07:41:42,web-01,67,2.18,1.94,1.75,OK
2026-03-02 07:41:42,web-02,62,2.1,2.01,1.98,OK
2026-03-02 07:41:42,web-03,75,2.74,2.61,2.57,OK
2026-03-02 07:41:42,web-04,80,3.66,3.43,3.27,OK
2026-03-02 07:41:42,web-05,75,3.46,3.19,3.04,OK
2026-03-02 07:41:42,app-01,83,3.68,3.31,3.19,WARNING
2026-03-02 07:41:42,app-02,76,3.05,2.59,2.38,OK
2026-03-02 07:41:42,app-03,75,2.78,2.64,2.46,OK
2026-03-02 07:41:42,app-04,93,4.08,3.61,3.45,WARNING
2026-03-02 07:41:42,app-05,56,2.59,2.14,2.13,OK
2026-03-02 07:41:42,app-06,68,3.0,2.66,2.53,OK
2026-03-02 07:41:42,db-primary,96,4.11,3.78,3.66,WARNING
2026-03-02 07:41:42,db-replica,93,3.7,3.14,2.95,WARNING
2026-03-02 08:41:42,web-01,66,2.19,2.02,1.94,OK
2026-03-02 08:41:42,web-02,63,2.45,2.39,2.34,OK
2026-03-02 08:41:42,web-03,66,2.21,2.01,2.01,OK
2026-03-02 08:41:42,web-04,76,3.26,2.83,2.71,OK
2026-03-02 08:41:42,web-05,71,3.14,2.87,2.7,OK
2026-03-02 08:41:42,app-01,68,2.44,2.3,2.24,OK
2026-03-02 08:41:42,app-02,58,2.37,2.1,2.0,OK
2026-03-02 08:41:42,app-03,74,3.29,2.79,2.71,OK
2026-03-02 08:41:42,app-04,91,4.02,3.75,3.47,WARNING
2026-03-02 08:41:42,app-05,85,3.08,2.93,2.73,WARNING
2026-03-02 08:41:42,app-06,93,4.13,3.7,3.49,WARNING
2026-03-02 08:41:42,db-primary,88,3.3,3.08,2.88,WARNING
2026-03-02 08:41:42,db-replica,73,3.38,3.24,3.07,OK
2026-03-02 09:41:42,web-01,89,3.42,2.95,2.9,WARNING
2026-03-02 09:41:42,web-02,80,3.37,2.87,2.7,OK
2026-03-02 09:41:42,web-03,83,2.98,2.76,2.69,WARNING
2026-03-02 09:41:42,web-04,77,3.23,2.95,2.84,OK
2026-03-02 09:41:42,web-05,66,2.71,2.49,2.36,OK
2026-03-02 09:41:42,app-01,91,4.14,3.75,3.56,WARNING
2026-03-02 09:41:42,app-02,58,1.95,1.68,1.66,OK
2026-03-02 09:41:42,app-03,94,4.13,3.83,3.63,WARNING
2026-03-02 09:41:42,app-04,65,2.39,1.99,1.86,OK
2026-03-02 09:41:42,app-05,61,2.58,2.37,2.22,OK
2026-03-02 09:41:42,app-06,84,3.27,2.84,2.79,WARNING
2026-03-02 09:41:42,db-primary,74,3.46,3.09,3.02,OK
2026-03-02 09:41:42,db-replica,88,3.13,2.85,2.78,WARNING
2026-03-02 10:41:42,web-01,86,3.79,3.44,3.31,WARNING
2026-03-02 10:41:42,web-02,69,2.57,2.35,2.23,OK
2026-03-02 10:41:42,web-03,79,3.05,2.72,2.61,OK
2026-03-02 10:41:42,web-04,84,3.08,2.93,2.71,WARNING
2026-03-02 10:41:42,web-05,60,2.54,2.45,2.33,OK
2026-03-02 10:41:42,app-01,75,3.27,3.14,2.99,OK
2026-03-02 10:41:42,app-02,68,2.65,2.45,2.3,OK
2026-03-02 10:41:42,app-03,64,2.69,2.54,2.33,OK
2026-03-02 10:41:42,app-04,63,2.13,1.78,1.61,OK
2026-03-02 10:41:42,app-05,90,3.97,3.68,3.52,WARNING
2026-03-02 10:41:42,app-06,70,2.65,2.55,2.4,OK
2026-03-02 10:41:42,db-primary,75,3.19,2.94,2.7,OK
2026-03-02 10:41:42,db-replica,98,3.71,3.23,3.04,WARNING
2026-03-02 11:41:42,web-01,57,2.47,2.3,2.12,OK
2026-03-02 11:41:42,web-02,70,3.21,3.05,2.83,OK
2026-03-02 11:41:42,web-03,82,3.19,2.97,2.75,WARNING
2026-03-02 11:41:42,web-04,61,2.34,2.16,1.97,OK
2026-03-02 11:41:42,web-05,59,1.98,1.85,1.78,OK
2026-03-02 11:41:42,app-01,82,3.49,3.03,2.97,WARNING
2026-03-02 11:41:42,app-02,79,3.39,3.24,3.17,OK
2026-03-02 11:41:42,app-03,95,3.69,3.32,3.22,WARNING
2026-03-02 11:41:42,app-04,80,2.95,2.68,2.52,OK
2026-03-02 11:41:42,app-05,83,2.94,2.75,2.71,WARNING
2026-03-02 11:41:42,app-06,89,3.37,3.04,2.96,WARNING
2026-03-02 11:41:42,db-primary,81,3.09,2.96,2.74,WARNING
2026-03-02 11:41:42,db-replica,68,2.24,2.06,1.89,OK
2026-03-02 12:41:42,web-01,63,3.0,2.64,2.51,OK
2026-03-02 12:41:42,web-02,69,2.95,2.58,2.46,OK
2026-03-02 12:41:42,web-03,58,2.77,2.31,2.22,OK
2026-03-02 12:41:42,web-04,61,2.06,1.66,1.65,OK
2026-03-02 12:41:42,web-05,68,2.84,2.54,2.41,OK
2026-03-02 12:41:42,app-01,75,3.05,2.8,2.75,OK
2026-03-02 12:41:42,app-02,66,2.62,2.4,2.23,OK
2026-03-02 12:41:42,app-03,76,3.44,3.26,3.07,OK
2026-03-02 12:41:42,app-04,92,3.43,3.0,2.81,WARNING
2026-03-02 12:41:42,app-05,81,3.58,3.13,3.04,WARNING
2026-03-02 12:41:42,app-06,68,2.76,2.33,2.31,OK
2026-03-02 12:41:42,db-primary,75,2.68,2.33,2.25,OK
2026-03-02 12:41:42,db-replica,76,2.56,2.49,2.34,OK
2026-03-02 13:41:42,web-01,83,2.99,2.55,2.33,WARNING
2026-03-02 13:41:42,web-02,61,2.89,2.63,2.43,OK
2026-03-02 13:41:42,web-03,67,2.7,2.37,2.27,OK
2026-03-02 13:41:42,web-04,88,3.15,2.74,2.54,WARNING
2026-03-02 13:41:42,web-05,58,2.82,2.7,2.5,OK
2026-03-02 13:41:42,app-01,63,2.1,1.96,1.83,OK
2026-03-02 13:41:42,app-02,80,3.45,3.1,2.88,OK
2026-03-02 13:41:42,app-03,89,3.34,3.04,2.97,WARNING
2026-03-02 13:41:42,app-04,67,2.79,2.37,2.17,OK
2026-03-02 13:41:42,app-05,95,3.76,3.22,3.01,WARNING
2026-03-02 13:41:42,app-06,60,2.53,2.36,2.32,OK
2026-03-02 13:41:42,db-primary,68,2.56,2.47,2.44,OK
2026-03-02 13:41:42,db-replica,80,3.2,2.72,2.67,OK
2026-03-02 14:41:42,web-01,98,4.19,3.95,3.75,WARNING
2026-03-02 14:41:42,web-02,76,3.36,3.01,2.78,OK
2026-03-02 14:41:42,web-03,83,3.3,3.11,3.03,WARNING
2026-03-02 14:41:42,web-04,56,1.87,1.71,1.72,OK
2026-03-02 14:41:42,web-05,74,2.83,2.71,2.58,OK
2026-03-02 14:41:42,app-01,98,4.32,3.99,3.75,WARNING
2026-03-02 14:41:42,app-02,82,3.54,3.07,2.85,WARNING
2026-03-02 14:41:42,app-03,82,3.32,2.86,2.75,WARNING
2026-03-02 14:41:42,app-04,63,2.8,2.54,2.48,OK
2026-03-02 14:41:42,app-05,58,2.45,2.13,2.08,OK
2026-03-02 14:41:42,app-06,66,2.86,2.43,2.27,OK
2026-03-02 14:41:42,db-primary,94,3.68,3.34,3.1,WARNING
2026-03-02 14:41:42,db-replica,82,3.0,2.52,2.31,WARNING
2026-03-02 15:41:42,web-01,84,2.99,2.59,2.52,WARNING
2026-03-02 15:41:42,web-02,87,3.24,2.89,2.73,WARNING
2026-03-02 15:41:42,web-03,61,1.96,1.78,1.77,OK
2026-03-02 15:41:42,web-04,64,2.71,2.58,2.45,OK
2026-03-02 15:41:42,web-05,62,2.39,2.23,2.21,OK
2026-03-02 15:41:42,app-01,87,3.41,3.24,3.18,WARNING
2026-03-02 15:41:42,app-02,94,3.78,3.26,3.19,WARNING
2026-03-02 15:41:42,app-03,67,2.87,2.44,2.38,OK
2026-03-02 15:41:42,app-04,71,3.1,2.82,2.67,OK
2026-03-02 15:41:42,app-05,76,2.74,2.29,2.11,OK
2026-03-02 15:41:42,app-06,63,2.11,1.94,1.81,OK
2026-03-02 15:41:42,db-primary,80,2.83,2.59,2.56,OK
2026-03-02 15:41:42,db-replica,73,2.91,2.5,2.37,OK
2026-03-02 16:41:42,web-01,87,3.9,3.56,3.39,WARNING
2026-03-02 16:41:42,web-02,66,2.57,2.51,2.43,OK
2026-03-02 16:41:42,web-03,67,3.03,2.68,2.62,OK
2026-03-02 16:41:42,web-04,90,3.92,3.51,3.37,WARNING
2026-03-02 16:41:42,web-05,55,2.08,1.97,1.89,OK
2026-03-02 16:41:42,app-01,67,2.19,1.83,1.66,OK
2026-03-02 16:41:42,app-02,76,2.78,2.59,2.48,OK
2026-03-02 16:41:42,app-03,86,3.1,2.65,2.48,WARNING
2026-03-02 16:41:42,app-04,70,3.17,2.92,2.72,OK
2026-03-02 16:41:42,app-05,90,4.06,3.7,3.51,WARNING
2026-03-02 16:41:42,app-06,75,2.52,2.38,2.29,OK
2026-03-02 16:41:42,db-primary,75,2.86,2.57,2.45,OK
2026-03-02 16:41:42,db-replica,98,3.86,3.38,3.16,WARNING
2026-03-02 17:41:42,web-01,58,2.0,1.84,1.83,OK
2026-03-02 17:41:42,web-02,88,3.36,3.0,2.89,WARNING
2026-03-02 17:41:42,web-03,59,2.73,2.45,2.37,OK
2026-03-02 17:41:42,web-04,79,2.69,2.56,2.46,OK
2026-03-02 17:41:42,web-05,83,3.11,2.82,2.76,WARNING
2026-03-02 17:41:42,app-01,87,3.75,3.37,3.28,WARNING
2026-03-02 17:41:42,app-02,88,3.26,3.13,2.99,WARNING
2026-03-02 17:41:42,app-03,88,3.5,3.09,2.88,WARNING
2026-03-02 17:41:42,app-04,71,3.17,2.95,2.83,OK
2026-03-02 17:41:42,app-05,62,2.64,2.53,2.48,OK
2026-03-02 17:41:42,app-06,98,3.82,3.47,3.25,WARNING
2026-03-02 17:41:42,db-primary,68,3.12,2.66,2.53,OK
2026-03-02 17:41:42,db-replica,98,3.57,3.34,3.24,WARNING
2026-03-02 18:41:42,web-01,73,2.94,2.63,2.43,OK
2026-03-02 18:41:42,web-02,85,3.15,3.03,2.83,WARNING
2026-03-02 18:41:42,web-03,92,4.06,3.52,3.35,WARNING
2026-03-02 18:41:42,web-04,73,3.37,3.09,2.93,OK
2026-03-02 18:41:42,web-05,81,3.73,3.35,3.1,WARNING
2026-03-02 18:41:42,app-01,94,4.18,3.63,3.38,WARNING
2026-03-02 18:41:42,app-02,99,3.93,3.66,3.49,WARNING
2026-03-02 18:41:42,app-03,76,3.12,2.74,2.69,OK
2026-03-02 18:41:42,app-04,96,4.08,3.67,3.51,WARNING
2026-03-02 18:41:42,app-05,81,3.08,2.82,2.74,WARNING
2026-03-02 18:41:42,app-06,99,3.66,3.26,3.07,WARNING
2026-03-02 18:41:42,db-primary,99,3.51,3.1,2.88,WARNING
2026-03-02 18:41:42,db-replica,78,3.07,2.79,2.71,OK
2026-03-02 19:41:42,web-01,70,2.55,2.11,2.05,OK
2026-03-02 19:41:42,web-02,91,3.8,3.26,3.05,WARNING
2026-03-02 19:41:42,web-03,98,3.98,3.77,3.62,WARNING
2026-03-02 19:41:42,web-04,79,3.27,3.08,2.96,OK
2026-03-02 19:41:42,web-05,98,4.17,3.72,3.57,WARNING
2026-03-02 19:41:42,app-01,98,4.29,3.78,3.6,WARNING
2026-03-02 19:41:42,app-02,99,3.91,3.34,3.14,WARNING
2026-03-02 19:41:42,app-03,96,3.72,3.15,2.9,WARNING
2026-03-02 19:41:42,app-04,99,4.13,3.82,3.71,WARNING
2026-03-02 19:41:42,app-05,72,2.8,2.66,2.48,OK
2026-03-02 19:41:42,app-06,76,2.96,2.63,2.59,OK
2026-03-02 19:41:42,db-primary,92,3.26,3.09,3.0,WARNING
2026-03-02 19:41:42,db-replica,99,4.11,3.88,3.69,WARNING
2026-03-02 20:41:42,web-01,99,3.83,3.43,3.25,WARNING
2026-03-02 20:41:42,web-02,70,2.65,2.46,2.37,OK
2026-03-02 20:41:42,web-03,78,3.13,2.86,2.64,OK
2026-03-02 20:41:42,web-04,89,3.98,3.52,3.42,WARNING
2026-03-02 20:41:42,web-05,98,4.27,3.72,3.44,WARNING
2026-03-02 20:41:42,app-01,84,3.62,3.21,3.03,WARNING
2026-03-02 20:41:42,app-02,99,3.52,3.18,3.11,WARNING
2026-03-02 20:41:42,app-03,78,2.82,2.41,2.25,OK
2026-03-02 20:41:42,app-04,99,3.74,3.32,3.15,WARNING
2026-03-02 20:41:42,app-05,92,4.0,3.74,3.54,WARNING
2026-03-02 20:41:42,app-06,83,2.83,2.6,2.52,WARNING
2026-03-02 20:41:42,db-primary,99,3.94,3.7,3.42,WARNING
2026-03-02 20:41:42,db-replica,79,3.3,3.16,2.98,OK
2026-03-02 21:41:42,web-01,73,3.03,2.69,2.59,OK
2026-03-02 21:41:42,web-02,70,2.43,2.02,1.94,OK
2026-03-02 21:41:42,web-03,79,3.22,3.01,2.77,OK
2026-03-02 21:41:42,web-04,99,3.9,3.44,3.35,WARNING
2026-03-02 21:41:42,web-05,77,2.9,2.56,2.5,OK
2026-03-02 21:41:42,app-01,95,3.47,3.3,3.09,WARNING
2026-03-02 21:41:42,app-02,99,3.86,3.55,3.38,WARNING
2026-03-02 21:41:42,app-03,98,3.45,3.2,3.13,WARNING
2026-03-02 21:41:42,app-04,97,3.86,3.49,3.41,WARNING
2026-03-02 21:41:42,app-05,99,3.92,3.63,3.5,WARNING
2026-03-02 21:41:42,app-06,81,3.49,2.97,2.83,WARNING
2026-03-02 21:41:42,db-primary,76,3.1,2.82,2.76,OK
2026-03-02 21:41:42,db-replica,99,4.29,4.01,3.86,WARNING
2026-03-02 22:41:42,web-01,87,3.36,3.16,2.98,WARNING
2026-03-02 22:41:42,web-02,83,3.0,2.76,2.57,WARNING
2026-03-02 22:41:42,web-03,72,3.06,2.61,2.44,OK
2026-03-02 22:41:42,web-04,85,3.5,3.24,3.09,WARNING
2026-03-02 22:41:42,web-05,81,3.49,3.23,3.15,WARNING
2026-03-02 22:41:42,app-01,81,3.3,3.13,2.99,WARNING
2026-03-02 22:41:42,app-02,99,3.68,3.44,3.24,WARNING
2026-03-02 22:41:42,app-03,95,3.84,3.49,3.25,WARNING
2026-03-02 22:41:42,app-04,94,3.9,3.36,3.11,WARNING
2026-03-02 22:41:42,app-05,86,2.97,2.71,2.58,WARNING
2026-03-02 22:41:42,app-06,82,2.87,2.65,2.51,WARNING
2026-03-02 22:41:42,db-primary,80,3.13,2.63,2.6,OK
2026-03-02 22:41:42,db-replica,83,3.35,2.93,2.7,WARNING
2026-03-02 23:41:42,web-01,94,3.95,3.63,3.4,WARNING
2026-03-02 23:41:42,web-02,88,3.84,3.3,3.16,WARNING
2026-03-02 23:41:42,web-03,98,4.13,3.6,3.5,WARNING
2026-03-02 23:41:42,web-04,90,3.68,3.37,3.13,WARNING
2026-03-02 23:41:42,web-05,94,3.74,3.51,3.33,WARNING
2026-03-02 23:41:42,app-01,99,3.91,3.69,3.6,WARNING
2026-03-02 23:41:42,app-02,99,3.96,3.7,3.43,WARNING
2026-03-02 23:41:42,app-03,96,3.66,3.34,3.25,WARNING
2026-03-02 23:41:42,app-04,80,3.15,2.99,2.83,OK
2026-03-02 23:41:42,app-05,99,4.33,3.78,3.67,WARNING
2026-03-02 23:41:42,app-06,91,3.92,3.48,3.26,WARNING
2026-03-02 23:41:42,db-primary,97,4.19,3.92,3.68,WARNING
2026-03-02 23:41:42,db-replica,99,3.94,3.74,3.5,WARNING
2026-03-03 00:41:42,web-01,85,3.23,3.1,3.02,WARNING
2026-03-03 00:41:42,web-02,97,4.03,3.67,3.47,WARNING
2026-03-03 00:41:42,web-03,79,3.39,3.23,3.03,OK
2026-03-03 00:41:42,web-04,82,3.26,2.74,2.69,WARNING
2026-03-03 00:41:42,web-05,88,3.71,3.16,3.01,WARNING
2026-03-03 00:41:42,app-01,91,3.41,3.23,3.1,WARNING
2026-03-03 00:41:42,app-02,92,3.26,3.04,2.92,WARNING
2026-03-03 00:41:42,app-03,86,3.91,3.58,3.47,WARNING
2026-03-03 00:41:42,app-04,99,4.34,3.77,3.64,WARNING
2026-03-03 00:41:42,app-05,73,3.02,2.88,2.71,OK
2026-03-03 00:41:42,app-06,84,2.88,2.64,2.58,WARNING
2026-03-03 00:41:42,db-primary,91,3.15,2.95,2.78,WARNING
2026-03-03 00:41:42,db-replica,99,3.83,3.49,3.38,WARNING
2026-03-03 01:41:42,web-01,75,3.37,3.04,2.82,OK
2026-03-03 01:41:42,web-02,78,3.25,3.03,2.96,OK
2026-03-03 01:41:42,web-03,98,3.55,3.18,3.12,WARNING
2026-03-03 01:41:42,web-04,85,3.26,2.98,2.93,WARNING
2026-03-03 01:41:42,web-05,81,3.0,2.56,2.49,WARNING
2026-03-03 01:41:42,app-01,99,3.81,3.49,3.39,WARNING
2026-03-03 01:41:42,app-02,99,3.48,2.95,2.83,WARNING
2026-03-03 01:41:42,app-03,79,3.28,2.85,2.69,OK
2026-03-03 01:41:42,app-04,84,3.42,3.28,3.16,WARNING
2026-03-03 01:41:42,app-05,90,4.08,3.79,3.61,WARNING
2026-03-03 01:41:42,app-06,99,3.99,3.47,3.25,WARNING
2026-03-03 01:41:42,db-primary,82,3.38,2.87,2.73,WARNING
2026-03-03 01:41:42,db-replica,91,3.74,3.22,3.04,WARNING
2026-03-03 02:41:42,web-01,68,2.24,1.86,1.78,OK
2026-03-03 02:41:42,web-02,81,3.56,3.38,3.2,WARNING
2026-03-03 02:41:42,web-03,94,3.72,3.52,3.31,WARNING
2026-03-03 02:41:42,web-04,80,3.09,2.89,2.73,OK
2026-03-03 02:41:42,web-05,74,2.89,2.76,2.64,OK
2026-03-03 02:41:42,app-01,99,3.76,3.32,3.13,WARNING
2026-03-03 02:41:42,app-02,99,4.09,3.78,3.51,WARNING
2026-03-03 02:41:42,app-03,98,4.05,3.72,3.63,WARNING
2026-03-03 02:41:42,app-04,81,3.37,3.13,3.07,WARNING
2026-03-03 02:41:42,app-05,98,4.16,3.55,3.33,WARNING
2026-03-03 02:41:42,app-06,99,3.47,2.94,2.8,WARNING
2026-03-03 02:41:42,db-primary,97,3.65,3.2,3.03,WARNING
2026-03-03 02:41:42,db-replica,99,3.56,3.28,3.1,WARNING
2026-03-03 03:41:42,web-01,85,3.25,2.98,2.86,WARNING
2026-03-03 03:41:42,web-02,87,3.17,2.86,2.72,WARNING
2026-03-03 03:41:42,web-03,81,2.75,2.67,2.46,WARNING
2026-03-03 03:41:42,web-04,78,3.02,2.91,2.68,OK
2026-03-03 03:41:42,web-05,92,3.28,3.05,2.92,WARNING
2026-03-03 03:41:42,app-01,99,4.28,3.9,3.65,WARNING
2026-03-03 03:41:42,app-02,99,4.31,3.86,3.74,WARNING
2026-03-03 03:41:42,app-03,99,4.36,3.94,3.66,WARNING
2026-03-03 03:41:42,app-04,97,3.74,3.52,3.38,WARNING
2026-03-03 03:41:42,app-05,99,4.08,3.65,3.52,WARNING
2026-03-03 03:41:42,app-06,82,2.97,2.83,2.74,WARNING
2026-03-03 03:41:42,db-primary,99,4.25,3.91,3.65,WARNING
2026-03-03 03:41:42,db-replica,87,3.15,2.84,2.64,WARNING
2026-03-03 04:41:42,web-01,76,2.69,2.46,2.38,OK
2026-03-03 04:41:42,web-02,76,2.97,2.87,2.78,OK
2026-03-03 04:41:42,web-03,99,3.95,3.39,3.16,WARNING
2026-03-03 04:41:42,web-04,90,3.49,2.95,2.77,WARNING
2026-03-03 04:41:42,web-05,88,3.84,3.56,3.46,WARNING
2026-03-03 04:41:42,app-01,99,4.29,4.06,3.9,WARNING
2026-03-03 04:41:42,app-02,81,3.11,2.79,2.58,WARNING
2026-03-03 04:41:42,app-03,85,3.42,3.0,2.86,WARNING
2026-03-03 04:41:42,app-04,78,2.78,2.39,2.3,OK
2026-03-03 04:41:42,app-05,98,3.81,3.43,3.31,WARNING
2026-03-03 04:41:42,app-06,99,3.9,3.47,3.33,WARNING
2026-03-03 04:41:42,db-primary,94,3.3,2.79,2.68,WARNING
2026-03-03 04:41:42,db-replica,97,3.79,3.55,3.44,WARNING
2026-03-03 05:41:42,web-01,88,3.38,2.85,2.77,WARNING
2026-03-03 05:41:42,web-02,79,3.26,2.88,2.68,OK
2026-03-03 05:41:42,web-03,90,3.43,2.91,2.81,WARNING
2026-03-03 05:41:42,web-04,80,3.35,2.95,2.81,OK
2026-03-03 05:41:42,web-05,91,3.27,2.86,2.62,WARNING
2026-03-03 05:41:42,app-01,79,3.14,2.94,2.78,OK
2026-03-03 05:41:42,app-02,64,2.93,2.73,2.5,OK
2026-03-03 05:41:42,app-03,70,2.97,2.75,2.59,OK
2026-03-03 05:41:42,app-04,98,3.98,3.47,3.38,WARNING
2026-03-03 05:41:42,app-05,95,3.64,3.09,3.0,WARNING
2026-03-03 05:41:42,app-06,59,2.0,1.65,1.58,OK
2026-03-03 05:41:42,db-primary,85,3.03,2.54,2.35,WARNING
2026-03-03 05:41:42,db-replica,91,3.24,2.85,2.69,WARNING
2026-03-03 06:41:42,web-01,56,1.9,1.6,1.54,OK
2026-03-03 06:41:42,web-02,66,2.79,2.36,2.31,OK
2026-03-03 06:41:42,web-03,59,2.73,2.53,2.48,OK
2026-03-03 06:41:42,web-04,75,3.06,2.92,2.74,OK
2026-03-03 06:41:42,web-05,58,2.4,2.02,1.87,OK
2026-03-03 06:41:42,app-01,58,1.84,1.81,1.65,OK
2026-03-03 06:41:42,app-02,93,4.11,3.51,3.32,WARNING
2026-03-03 06:41:42,app-03,86,3.12,2.61,2.43,WARNING
2026-03-03 06:41:42,app-04,90,3.43,3.15,3.05,WARNING
2026-03-03 06:41:42,app-05,62,2.87,2.48,2.42,OK
2026-03-03 06:41:42,app-06,70,2.74,2.32,2.23,OK
2026-03-03 06:41:42,db-primary,87,3.62,3.11,2.89,WARNING
2026-03-03 06:41:42,db-replica,89,4.04,3.78,3.63,WARNING
2026-03-03 07:41:42,web-01,71,3.21,2.93,2.78,OK
2026-03-03 07:41:42,web-02,68,2.64,2.31,2.23,OK
2026-03-03 07:41:42,web-03,79,2.97,2.84,2.77,OK
2026-03-03 07:41:42,web-04,72,3.09,2.69,2.65,OK
2026-03-03 07:41:42,web-05,66,2.73,2.33,2.24,OK
2026-03-03 07:41:42,app-01,87,3.8,3.41,3.31,WARNING
2026-03-03 07:41:42,app-02,83,3.0,2.61,2.55,WARNING
2026-03-03 07:41:42,app-03,91,3.99,3.63,3.52,WARNING
2026-03-03 07:41:42,app-04,88,3.86,3.37,3.2,WARNING
2026-03-03 07:41:42,app-05,91,3.44,3.24,3.14,WARNING
2026-03-03 07:41:42,app-06,77,3.49,3.19,2.94,OK
2026-03-03 07:41:42,db-primary,75,3.0,2.71,2.52,OK
2026-03-03 07:41:42,db-replica,73,2.43,2.32,2.2,OK
2026-03-03 08:41:42,web-01,56,2.24,2.04,1.87,OK
2026-03-03 08:41:42,web-02,87,3.35,2.88,2.72,WARNING
2026-03-03 08:41:42,web-03,56,2.04,2.02,1.98,OK
2026-03-03 08:41:42,web-04,62,2.94,2.82,2.74,OK
2026-03-03 08:41:42,web-05,65,2.41,2.25,2.22,OK
2026-03-03 08:41:42,app-01,59,2.53,2.24,2.17,OK
2026-03-03 08:41:42,app-02,93,3.83,3.63,3.38,WARNING
2026-03-03 08:41:42,app-03,84,3.82,3.4,3.33,WARNING
2026-03-03 08:41:42,app-04,98,3.52,3.33,3.23,WARNING
2026-03-03 08:41:42,app-05,85,3.0,2.68,2.45,WARNING
2026-03-03 08:41:42,app-06,90,3.53,2.99,2.88,WARNING
2026-03-03 08:41:42,db-primary,76,2.96,2.68,2.56,OK
2026-03-03 08:41:42,db-replica,80,3.62,3.13,3.02,OK
2026-03-03 09:41:42,web-01,57,2.68,2.52,2.38,OK
2026-03-03 09:41:42,web-02,82,3.63,3.32,3.06,WARNING
2026-03-03 09:41:42,web-03,56,2.66,2.4,2.19,OK
2026-03-03 09:41:42,web-04,71,3.28,2.88,2.75,OK
2026-03-03 09:41:42,web-05,67,2.59,2.14,1.94,OK
2026-03-03 09:41:42,app-01,67,2.45,2.03,1.86,OK
2026-03-03 09:41:42,app-02,75,2.66,2.32,2.13,OK
2026-03-03 09:41:42,app-03,79,3.03,2.59,2.52,OK
2026-03-03 09:41:42,app-04,71,3.07,2.59,2.42,OK
2026-03-03 09:41:42,app-05,56,1.89,1.71,1.65,OK
2026-03-03 09:41:42,app-06,84,3.76,3.2,3.1,WARNING
2026-03-03 09:41:42,db-primary,92,3.37,3.23,3.13,WARNING
2026-03-03 09:41:42,db-replica,70,3.3,2.79,2.69,OK
2026-03-03 10:41:42,web-01,79,3.04,2.65,2.45,OK
2026-03-03 10:41:42,web-02,64,2.98,2.78,2.74,OK
2026-03-03 10:41:42,web-03,87,3.17,2.87,2.82,WARNING
2026-03-03 10:41:42,web-04,77,2.72,2.4,2.35,OK
2026-03-03 10:41:42,web-05,89,3.36,2.9,2.72,WARNING
2026-03-03 10:41:42,app-01,59,2.8,2.68,2.56,OK
2026-03-03 10:41:42,app-02,78,3.14,2.93,2.85,OK
2026-03-03 10:41:42,app-03,67,2.36,2.16,1.97,OK
2026-03-03 10:41:42,app-04,86,3.42,3.12,2.92,WARNING
2026-03-03 10:41:42,app-05,68,2.32,2.11,1.93,OK
2026-03-03 10:41:42,app-06,68,3.18,2.79,2.67,OK
2026-03-03 10:41:42,db-primary,84,3.16,2.69,2.61,WARNING
2026-03-03 10:41:42,db-replica,80,2.71,2.39,2.28,OK
2026-03-03 11:41:42,web-01,60,2.31,2.06,1.86,OK
2026-03-03 11:41:42,web-02,81,3.31,2.92,2.75,WARNING
2026-03-03 11:41:42,web-03,88,3.1,2.67,2.53,WARNING
2026-03-03 11:41:42,web-04,72,3.3,2.86,2.76,OK
2026-03-03 11:41:42,web-05,87,3.1,2.92,2.68,WARNING
2026-03-03 11:41:42,app-01,66,2.36,2.22,2.2,OK
2026-03-03 11:41:42,app-02,91,3.79,3.34,3.09,WARNING
2026-03-03 11:41:42,app-03,60,2.57,2.13,2.09,OK
2026-03-03 11:41:42,app-04,80,3.65,3.3,3.2,OK
2026-03-03 11:41:42,app-05,78,2.96,2.78,2.71,OK
2026-03-03 11:41:42,app-06,63,2.83,2.72,2.62,OK
2026-03-03 11:41:42,db-primary,94,3.86,3.62,3.45,WARNING
2026-03-03 11:41:42,db-replica,94,3.45,3.15,2.91,WARNING
2026-03-03 12:41:42,web-01,90,3.86,3.62,3.42,WARNING
2026-03-03 12:41:42,web-02,71,3.22,2.7,2.59,OK
2026-03-03 12:41:42,web-03,86,3.45,3.15,3.03,WARNING
2026-03-03 12:41:42,web-04,57,2.0,1.85,1.8,OK
2026-03-03 12:41:42,web-05,65,2.43,2.18,2.13,OK
2026-03-03 12:41:42,app-01,91,3.95,3.4,3.16,WARNING
2026-03-03 12:41:42,app-02,83,3.02,2.59,2.37,WARNING
2026-03-03 12:41:42,app-03,94,3.88,3.57,3.44,WARNING
2026-03-03 12:41:42,app-04,83,3.19,2.95,2.87,WARNING
